estu_cod_reside_mcpio,year,punt_global,INSE,MPIO,DPTO,Indice_penetracion,Zona
17873,2018,224.7,41.614723,VILLAMARIA,CALDAS,16.040001,Rural
17873,2018,261.22223,53.111855,VILLAMARIA,CALDAS,16.040001,Urbana
17873,2019,243.23914,46.397121,VILLAMARIA,CALDAS,16.469999,Rural
17873,2019,262.54544,53.179733,VILLAMARIA,CALDAS,16.469999,Urbana
17873,2020,252.87692,46.336369,VILLAMARIA,CALDAS,18.66,Rural
17873,2020,267.67102,54.685951,VILLAMARIA,CALDAS,18.66,Urbana
17877,2018,229.88235,42.068001,VITERBO,CALDAS,7.4899998,Rural
17877,2018,245.36842,48.306034,VITERBO,CALDAS,7.4899998,Urbana
17877,2019,225.41176,44.180798,VITERBO,CALDAS,9.2799997,Rural
17877,2019,234.50981,47.808826,VITERBO,CALDAS,9.2799997,Urbana
17877,2020,234.125,44.11298,VITERBO,CALDAS,15.38,Rural
17877,2020,241.90475,48.852592,VITERBO,CALDAS,15.38,Urbana
18001,2018,227.29091,41.440712,FLORENCIA,CAQUETA,11.23,Rural
18001,2018,252.47263,49.42577,FLORENCIA,CAQUETA,11.23,Urbana
18001,2019,217.77074,43.929729,FLORENCIA,CAQUETA,12.72,Rural
18001,2019,246.67511,48.798584,FLORENCIA,CAQUETA,12.72,Urbana
18001,2020,222.3718,45.590134,FLORENCIA,CAQUETA,14.2,Rural
18001,2020,248.06999,50.334389,FLORENCIA,CAQUETA,14.2,Urbana
18029,2018,227.83333,39.021805,ALBANIA,CAQUETA,.34,Rural
18029,2018,235.01888,42.337303,ALBANIA,CAQUETA,.34,Urbana
18029,2019,224.72223,39.606861,ALBANIA,CAQUETA,.49000001,Rural
18029,2019,235.73914,46.700607,ALBANIA,CAQUETA,.49000001,Urbana
18029,2020,199.5,42.99197,ALBANIA,CAQUETA,.5,Rural
18029,2020,233.93549,45.051655,ALBANIA,CAQUETA,.5,Urbana
18094,2018,220.51428,42.214134,BELEN DE LOS ANDAQUIES,CAQUETA,.25,Rural
18094,2018,221.67769,40.246525,BELEN DE LOS ANDAQUIES,CAQUETA,.25,Urbana
18094,2019,205.42857,38.712578,BELEN DE LOS ANDAQUIES,CAQUETA,.28999999,Rural
18094,2019,215.85106,43.419941,BELEN DE LOS ANDAQUIES,CAQUETA,.28999999,Urbana
18094,2020,220.91667,42.927502,BELEN DE LOS ANDAQUIES,CAQUETA,.22,Rural
18094,2020,214.2037,42.541901,BELEN DE LOS ANDAQUIES,CAQUETA,.22,Urbana
18150,2018,201.31708,41.152386,CARTAGENA DEL CHAIRA,CAQUETA,.079999998,Rural
18150,2018,229.68831,41.161556,CARTAGENA DEL CHAIRA,CAQUETA,.079999998,Urbana
18150,2019,203.04167,40.005749,CARTAGENA DEL CHAIRA,CAQUETA,.07,Rural
18150,2019,224.70399,41.804478,CARTAGENA DEL CHAIRA,CAQUETA,.07,Urbana
18150,2020,213.39999,38.911976,CARTAGENA DEL CHAIRA,CAQUETA,.050000001,Rural
18150,2020,230.4045,43.832825,CARTAGENA DEL CHAIRA,CAQUETA,.050000001,Urbana
18205,2018,199.30769,39.815353,CURILLO,CAQUETA,.17,Rural
18205,2018,233.50981,42.741081,CURILLO,CAQUETA,.17,Urbana
18205,2019,188.30435,35.854874,CURILLO,CAQUETA,.38,Rural
18205,2019,216.46875,40.488956,CURILLO,CAQUETA,.38,Urbana
18205,2020,213,43.294193,CURILLO,CAQUETA,.33000001,Rural
18205,2020,218.13414,41.897331,CURILLO,CAQUETA,.33000001,Urbana
18247,2018,236.32353,40.094448,EL DONCELLO,CAQUETA,.18000001,Rural
18247,2018,243.84337,42.582638,EL DONCELLO,CAQUETA,.18000001,Urbana
18247,2019,223.41667,39.881672,EL DONCELLO,CAQUETA,3.6099999,Rural
18247,2019,245.3671,43.584652,EL DONCELLO,CAQUETA,3.6099999,Urbana
18247,2020,220.39285,41.124226,EL DONCELLO,CAQUETA,6.3699999,Rural
18247,2020,240.82292,45.238003,EL DONCELLO,CAQUETA,6.3699999,Urbana
18256,2018,243.60715,42.152435,EL PAUJIL,CAQUETA,1.49,Rural
18256,2018,254.28986,43.633759,EL PAUJIL,CAQUETA,1.49,Urbana
18256,2019,239.175,41.438957,EL PAUJIL,CAQUETA,2.0799999,Rural
18256,2019,235.47,42.541241,EL PAUJIL,CAQUETA,2.0799999,Urbana
18256,2020,235.17073,43.671898,EL PAUJIL,CAQUETA,4.1100001,Rural
18256,2020,229.38461,42.27166,EL PAUJIL,CAQUETA,4.1100001,Urbana
18410,2018,199.96808,37.761059,LA MONTAÑITA,CAQUETA,.13,Rural
18410,2018,224.38776,41.437088,LA MONTAÑITA,CAQUETA,.13,Urbana
18410,2019,212.16049,39.906055,LA MONTAÑITA,CAQUETA,.98000002,Rural
18410,2019,228.25455,42.426025,LA MONTAÑITA,CAQUETA,.98000002,Urbana
18410,2020,205,39.049786,LA MONTAÑITA,CAQUETA,2.3299999,Rural
18410,2020,225.60785,43.356026,LA MONTAÑITA,CAQUETA,2.3299999,Urbana
18460,2018,212.09677,40.754875,MILAN,CAQUETA,.2,Rural
18460,2018,220.86667,40.615833,MILAN,CAQUETA,.2,Urbana
18460,2019,202.14815,39.313389,MILAN,CAQUETA,.20999999,Rural
18460,2019,225.88889,43.246464,MILAN,CAQUETA,.20999999,Urbana
18460,2020,208.33333,42.627525,MILAN,CAQUETA,1.15,Rural
18460,2020,218.625,47.026962,MILAN,CAQUETA,1.15,Urbana
18479,2018,217.82857,43.602409,MORELIA,CAQUETA,.16,Urbana
18479,2019,207.7561,45.431236,MORELIA,CAQUETA,1.1,Urbana
18479,2020,212.125,45.992424,MORELIA,CAQUETA,4.5100002,Urbana
18592,2018,228.36957,39.154236,PUERTO RICO,CAQUETA,2.01,Rural
18592,2018,234.18634,44.056934,PUERTO RICO,CAQUETA,2.01,Urbana
18592,2019,212.925,38.329609,PUERTO RICO,CAQUETA,2.46,Rural
18592,2019,223.15736,44.716736,PUERTO RICO,CAQUETA,2.46,Urbana
18592,2020,222.27777,37.614521,PUERTO RICO,CAQUETA,3.1700001,Rural
18592,2020,228.95181,45.633339,PUERTO RICO,CAQUETA,3.1700001,Urbana
18610,2018,202.46913,40.541851,SAN JOSE DEL FRAGUA,CAQUETA,.16,Rural
18610,2018,237,42.934441,SAN JOSE DEL FRAGUA,CAQUETA,.16,Urbana
18610,2019,194.67059,41.495346,SAN JOSE DEL FRAGUA,CAQUETA,.22,Rural
18610,2019,231.51785,40.97974,SAN JOSE DEL FRAGUA,CAQUETA,.22,Urbana
18610,2020,212.69565,41.049812,SAN JOSE DEL FRAGUA,CAQUETA,.25999999,Rural
18610,2020,240.12222,44.491791,SAN JOSE DEL FRAGUA,CAQUETA,.25999999,Urbana
18753,2018,214.50575,42.294506,SAN VICENTE DEL CAGUAN,CAQUETA,2.99,Rural
18753,2018,230.50575,43.62682,SAN VICENTE DEL CAGUAN,CAQUETA,2.99,Urbana
18753,2019,209.62602,42.706089,SAN VICENTE DEL CAGUAN,CAQUETA,5.5300002,Rural
18753,2019,226.07838,45.070141,SAN VICENTE DEL CAGUAN,CAQUETA,5.5300002,Urbana
18753,2020,213,44.242054,SAN VICENTE DEL CAGUAN,CAQUETA,7.0100002,Rural
18753,2020,239.21091,46.76152,SAN VICENTE DEL CAGUAN,CAQUETA,7.0100002,Urbana
18756,2018,195.11111,41.313129,SOLANO,CAQUETA,.12,Rural
18756,2018,214.05556,41.50531,SOLANO,CAQUETA,.12,Urbana
18756,2019,180.83333,33.571892,SOLANO,CAQUETA,.11,Rural
18756,2019,203.65517,44.027435,SOLANO,CAQUETA,.11,Urbana
18756,2020,220.5,47.871262,SOLANO,CAQUETA,.090000004,Rural
18756,2020,209.79167,41.531906,SOLANO,CAQUETA,.090000004,Urbana
18785,2018,216.07692,40.93111,SOLITA,CAQUETA,.16,Rural
18785,2018,225.65517,41.959908,SOLITA,CAQUETA,.16,Urbana
18785,2019,210.72223,42.782768,SOLITA,CAQUETA,.20999999,Rural
18785,2019,215,41.480453,SOLITA,CAQUETA,.20999999,Urbana
18785,2020,213.44118,39.881405,SOLITA,CAQUETA,.43000001,Rural
18785,2020,223.14999,44.474499,SOLITA,CAQUETA,.43000001,Urbana
18860,2018,215.22728,39.754978,VALPARAISO,CAQUETA,.17,Rural
18860,2018,242.57692,43.198204,VALPARAISO,CAQUETA,.17,Urbana
18860,2019,211.44444,39.147915,VALPARAISO,CAQUETA,1.05,Rural
18860,2019,238.78049,42.693539,VALPARAISO,CAQUETA,1.05,Urbana
18860,2020,222.14285,39.977921,VALPARAISO,CAQUETA,2.04,Rural
18860,2020,234.41176,45.889622,VALPARAISO,CAQUETA,2.04,Urbana
19001,2018,230.5506,39.686401,POPAYAN,CAUCA,17.91,Rural
19001,2018,265.92017,51.086006,POPAYAN,CAUCA,17.91,Urbana
19001,2019,228.12862,41.124168,POPAYAN,CAUCA,18.059999,Rural
19001,2019,259.27234,51.312714,POPAYAN,CAUCA,18.059999,Urbana
19001,2020,227.19783,41.988304,POPAYAN,CAUCA,19.27,Rural
19001,2020,265.31311,51.138458,POPAYAN,CAUCA,19.27,Urbana
19022,2018,217.38571,36.413929,ALMAGUER,CAUCA,.28999999,Rural
19022,2018,230.26761,39.659988,ALMAGUER,CAUCA,.28999999,Urbana
19022,2019,216.04546,35.846897,ALMAGUER,CAUCA,.090000004,Rural
19022,2019,230.38461,39.43058,ALMAGUER,CAUCA,.090000004,Urbana
19022,2020,219.1207,37.3465,ALMAGUER,CAUCA,.059999999,Rural
19022,2020,234.37314,41.140301,ALMAGUER,CAUCA,.059999999,Urbana
19050,2018,229.99173,41.286438,ARGELIA,CAUCA,.2,Rural
19050,2018,237.9899,40.190437,ARGELIA,CAUCA,.2,Urbana
19050,2019,225.05154,41.143166,ARGELIA,CAUCA,.77999997,Rural
19050,2019,224.04762,40.049911,ARGELIA,CAUCA,.77999997,Urbana
19050,2020,229.92805,42.821228,ARGELIA,CAUCA,.79000002,Rural
19050,2020,238.57628,43.777107,ARGELIA,CAUCA,.79000002,Urbana
19075,2018,239.46001,40.269703,BALBOA,CAUCA,.27000001,Rural
19075,2018,212,50.796738,BALBOA,CAUCA,.27000001,Urbana
19075,2019,233.04813,41.898766,BALBOA,CAUCA,.11,Rural
19075,2019,257.33334,40.444046,BALBOA,CAUCA,.11,Urbana
19075,2020,229.95238,41.462769,BALBOA,CAUCA,.079999998,Rural
19075,2020,315,37.332695,BALBOA,CAUCA,.079999998,Urbana
19100,2018,224.36916,37.280453,BOLIVAR,CAUCA,.34999999,Rural
19100,2018,235.9399,40.728119,BOLIVAR,CAUCA,.34999999,Urbana
19100,2019,220.757,37.275043,BOLIVAR,CAUCA,.1,Rural
19100,2019,235.8882,43.072685,BOLIVAR,CAUCA,.1,Urbana
19100,2020,220.71939,36.726925,BOLIVAR,CAUCA,.079999998,Rural
19100,2020,239.38414,42.497555,BOLIVAR,CAUCA,.079999998,Urbana
19110,2018,205.41112,41.67429,BUENOS AIRES,CAUCA,.25,Rural
19110,2018,210.17857,41.892525,BUENOS AIRES,CAUCA,.25,Urbana
19110,2019,207.92308,40.81461,BUENOS AIRES,CAUCA,.19,Rural
19110,2019,199.36957,42.832527,BUENOS AIRES,CAUCA,.19,Urbana
19110,2020,203.3177,43.793232,BUENOS AIRES,CAUCA,.19,Rural
19110,2020,225.78261,41.528904,BUENOS AIRES,CAUCA,.19,Urbana
19130,2018,238.19397,37.300121,CAJIBIO,CAUCA,.22,Rural
19130,2018,235.24638,40.074387,CAJIBIO,CAUCA,.22,Urbana
19130,2019,227.52612,37.377369,CAJIBIO,CAUCA,.44,Rural
19130,2019,235.15909,41.177227,CAJIBIO,CAUCA,.44,Urbana
19130,2020,223.47638,38.326675,CAJIBIO,CAUCA,.52999997,Rural
19130,2020,241.15517,40.576248,CAJIBIO,CAUCA,.52999997,Urbana
19137,2018,214.49832,39.830994,CALDONO,CAUCA,.34999999,Rural
19137,2018,217,41.561447,CALDONO,CAUCA,.34999999,Urbana
19137,2019,198.24756,39.821354,CALDONO,CAUCA,.47999999,Rural
19137,2019,217.5873,41.261753,CALDONO,CAUCA,.47999999,Urbana
19137,2020,207.60075,40.416084,CALDONO,CAUCA,.58999997,Rural
19137,2020,218.01515,42.030041,CALDONO,CAUCA,.58999997,Urbana
19142,2018,219.35031,39.417213,CALOTO,CAUCA,.47,Rural
19142,2018,222.93269,45.434399,CALOTO,CAUCA,.47,Urbana
19142,2019,206.80724,38.940079,CALOTO,CAUCA,.70999998,Rural
19142,2019,223.0601,46.654564,CALOTO,CAUCA,.70999998,Urbana
19142,2020,205.09027,41.116142,CALOTO,CAUCA,.33000001,Rural
19142,2020,234.26866,49.319317,CALOTO,CAUCA,.33000001,Urbana
19212,2018,215.95284,39.151264,CORINTO,CAUCA,.12,Rural
19212,2018,225.54688,44.797207,CORINTO,CAUCA,.12,Urbana
19212,2019,225.42308,40.176079,CORINTO,CAUCA,.62,Rural
19212,2019,226.41922,44.797642,CORINTO,CAUCA,.62,Urbana
19212,2020,218.1282,40.548634,CORINTO,CAUCA,.68000001,Rural
19212,2020,230.78911,46.645073,CORINTO,CAUCA,.68000001,Urbana
19256,2018,228.84142,39.077671,EL TAMBO,CAUCA,.64999998,Rural
19256,2018,247.09575,38.581177,EL TAMBO,CAUCA,.64999998,Urbana
19256,2019,223.68965,39.408844,EL TAMBO,CAUCA,.72000003,Rural
19256,2019,243.18045,41.125942,EL TAMBO,CAUCA,.72000003,Urbana
19256,2020,222.7668,39.873154,EL TAMBO,CAUCA,.94999999,Rural
19256,2020,232.37778,43.564934,EL TAMBO,CAUCA,.94999999,Urbana
19290,2018,203,50.805805,FLORENCIA,CAUCA,3.4400001,Rural
19290,2018,235.30508,41.968819,FLORENCIA,CAUCA,3.4400001,Urbana
19290,2019,221.80882,40.319714,FLORENCIA,CAUCA,7.6700001,Urbana
19290,2020,238.95744,42.687477,FLORENCIA,CAUCA,11.41,Urbana
19300,2018,194.25,44.939697,GUACHENE,CAUCA,.029999999,Rural
19300,2018,201.12,46.079418,GUACHENE,CAUCA,.029999999,Urbana
19300,2019,202.61728,45.334835,GUACHENE,CAUCA,.07,Rural
19300,2019,201.38235,46.900745,GUACHENE,CAUCA,.07,Urbana
19300,2020,197.23376,47.325493,GUACHENE,CAUCA,.1,Rural
19300,2020,199.95575,48.820545,GUACHENE,CAUCA,.1,Urbana
19318,2018,176.61539,40.251987,GUAPI,CAUCA,.11,Rural
19318,2018,201.17409,43.452263,GUAPI,CAUCA,.11,Urbana
19318,2019,165.25,39.206509,GUAPI,CAUCA,.62,Rural
19318,2019,190.72519,42.633911,GUAPI,CAUCA,.62,Urbana
19318,2020,168.34375,42.563778,GUAPI,CAUCA,.69999999,Rural
19318,2020,195.27058,45.420723,GUAPI,CAUCA,.69999999,Urbana
19355,2018,233.05107,38.685986,INZA,CAUCA,.47,Rural
19355,2018,263.37314,41.240101,INZA,CAUCA,.47,Urbana
19355,2019,231.69897,38.354702,INZA,CAUCA,.14,Rural
19355,2019,251.98766,39.664738,INZA,CAUCA,.14,Urbana
19355,2020,228.91133,39.843483,INZA,CAUCA,.090000004,Rural
19355,2020,247.44,45.386101,INZA,CAUCA,.090000004,Urbana
19364,2018,194.73334,37.081093,JAMBALO,CAUCA,.30000001,Rural
19364,2018,206.30556,39.998737,JAMBALO,CAUCA,.30000001,Urbana
19364,2019,193.45801,37.617542,JAMBALO,CAUCA,.22,Rural
19364,2019,217.57143,41.744431,JAMBALO,CAUCA,.22,Urbana
19364,2020,197.26016,39.952278,JAMBALO,CAUCA,.36000001,Rural
19364,2020,213.06451,42.812469,JAMBALO,CAUCA,.36000001,Urbana
19392,2018,235.86957,37.714996,LA SIERRA,CAUCA,.28999999,Rural
19392,2018,227.44263,38.510231,LA SIERRA,CAUCA,.28999999,Urbana
19392,2019,220.23077,37.052113,LA SIERRA,CAUCA,.12,Rural
19392,2019,229.5,38.706333,LA SIERRA,CAUCA,.12,Urbana
19392,2020,219.51352,42.21571,LA SIERRA,CAUCA,.54000002,Rural
19392,2020,234.11539,46.442604,LA SIERRA,CAUCA,.54000002,Urbana
19397,2018,223.85001,36.860565,LA VEGA,CAUCA,.2,Rural
19397,2018,213.32222,37.523533,LA VEGA,CAUCA,.2,Urbana
19397,2019,227.66991,37.512318,LA VEGA,CAUCA,.11,Rural
19397,2019,202.28358,40.178482,LA VEGA,CAUCA,.11,Urbana
19397,2020,226.92079,39.222046,LA VEGA,CAUCA,.090000004,Rural
19397,2020,226.97501,42.319256,LA VEGA,CAUCA,.090000004,Urbana
19418,2018,176.68628,42.119186,LOPEZ,CAUCA,.14,Rural
19418,2018,181.28169,41.794998,LOPEZ,CAUCA,.14,Urbana
19418,2019,169.07408,40.936707,LOPEZ,CAUCA,.34999999,Rural
19418,2019,175.2381,42.266056,LOPEZ,CAUCA,.34999999,Urbana
19418,2020,174.85106,42.505108,LOPEZ,CAUCA,.55000001,Rural
19418,2020,183.9077,43.626312,LOPEZ,CAUCA,.55000001,Urbana
19450,2018,236.90475,39.460812,MERCADERES,CAUCA,.19,Rural
19450,2018,235.79762,39.106327,MERCADERES,CAUCA,.19,Urbana
19450,2019,224.28334,39.791637,MERCADERES,CAUCA,.079999998,Rural
19450,2019,230.39189,44.56797,MERCADERES,CAUCA,.079999998,Urbana
19450,2020,227.28787,40.376907,MERCADERES,CAUCA,.07,Rural
19450,2020,226.28572,45.310162,MERCADERES,CAUCA,.07,Urbana
19455,2018,222.44827,41.094097,MIRANDA,CAUCA,2.5,Rural
19455,2018,246.33446,47.59531,MIRANDA,CAUCA,2.5,Urbana
19455,2019,220.33009,43.546989,MIRANDA,CAUCA,1.14,Rural
19455,2019,249.10922,47.480499,MIRANDA,CAUCA,1.14,Urbana
19455,2020,215.30702,46.222996,MIRANDA,CAUCA,3.48,Rural
19455,2020,255.82272,48.8176,MIRANDA,CAUCA,3.48,Urbana
19473,2018,219.58757,38.33054,MORALES,CAUCA,.31,Rural
19473,2018,246.64969,37.757874,MORALES,CAUCA,.31,Urbana
19473,2019,210.08717,38.077103,MORALES,CAUCA,.1,Rural
19473,2019,268.47946,44.077728,MORALES,CAUCA,.1,Urbana
19473,2020,212.14894,39.060951,MORALES,CAUCA,.19,Rural
19473,2020,232.34694,42.384892,MORALES,CAUCA,.19,Urbana
19513,2018,207.85715,43.069542,PADILLA,CAUCA,.34,Rural
19513,2018,210.1134,48.387188,PADILLA,CAUCA,.34,Urbana
19513,2019,193.44444,45.494968,PADILLA,CAUCA,.47,Rural
19513,2019,198.46227,48.072136,PADILLA,CAUCA,.47,Urbana
19513,2020,207.22223,47.701675,PADILLA,CAUCA,.28999999,Rural
19513,2020,215.6338,47.834728,PADILLA,CAUCA,.28999999,Urbana
19517,2018,216.60423,39.347683,PAEZ,CAUCA,.43000001,Rural
19517,2018,218.5,39.758556,PAEZ,CAUCA,.43000001,Urbana
19517,2019,209.91786,40.835232,PAEZ,CAUCA,.090000004,Rural
19517,2019,210.5,38.686367,PAEZ,CAUCA,.090000004,Urbana
19517,2020,208.31654,40.327358,PAEZ,CAUCA,.13,Rural
19517,2020,202.5,40.091076,PAEZ,CAUCA,.13,Urbana
19532,2018,226.28751,39.310799,PATIA,CAUCA,2.78,Rural
19532,2018,236.38503,44.083,PATIA,CAUCA,2.78,Urbana
19532,2019,214.80272,40.3325,PATIA,CAUCA,1.95,Rural
19532,2019,223.38547,43.616165,PATIA,CAUCA,1.95,Urbana
19532,2020,215.64539,42.147224,PATIA,CAUCA,1.03,Rural
19532,2020,231.1658,45.613258,PATIA,CAUCA,1.03,Urbana
19533,2018,229.33333,44.532566,PIAMONTE,CAUCA,.63999999,Rural
19533,2018,217.9375,42.352158,PIAMONTE,CAUCA,.63999999,Urbana
19533,2019,228,40.378078,PIAMONTE,CAUCA,.30000001,Rural
19533,2019,255.44,43.57914,PIAMONTE,CAUCA,.30000001,Urbana
19533,2020,235.14999,42.406246,PIAMONTE,CAUCA,.22,Rural
19533,2020,219.61765,42.071064,PIAMONTE,CAUCA,.22,Urbana
19548,2018,230.99397,38.520023,PIENDAMO,CAUCA,3.73,Rural
19548,2018,241.10179,43.806805,PIENDAMO,CAUCA,3.73,Urbana
19548,2019,228.10051,40.605225,PIENDAMO,CAUCA,2.8699999,Rural
19548,2019,241.47101,44.729683,PIENDAMO,CAUCA,2.8699999,Urbana
19548,2020,219.67914,39.656532,PIENDAMO,CAUCA,2.8399999,Rural
19548,2020,251.97525,48.04538,PIENDAMO,CAUCA,2.8399999,Urbana
19573,2018,230.04167,47.739399,PUERTO TEJADA,CAUCA,8.5699997,Rural
19573,2018,217.3443,49.461411,PUERTO TEJADA,CAUCA,8.5699997,Urbana
19573,2019,220.33333,46.692329,PUERTO TEJADA,CAUCA,9.3999996,Rural
19573,2019,215.81836,50.086285,PUERTO TEJADA,CAUCA,9.3999996,Urbana
19573,2020,231,48.529968,PUERTO TEJADA,CAUCA,9.8999996,Rural
19573,2020,218.7907,51.555626,PUERTO TEJADA,CAUCA,9.8999996,Urbana
19585,2018,231.84285,40.710888,PURACE,CAUCA,.41999999,Rural
19585,2018,223.83824,41.787968,PURACE,CAUCA,.41999999,Urbana
19585,2019,224.55357,43.093819,PURACE,CAUCA,.13,Rural
19585,2019,228.76785,41.525074,PURACE,CAUCA,.13,Urbana
19585,2020,223.72151,39.904755,PURACE,CAUCA,.13,Rural
19585,2020,222.77272,43.800354,PURACE,CAUCA,.13,Urbana
19622,2018,230.27777,37.384739,ROSAS,CAUCA,.49000001,Rural
19622,2018,245.03922,40.614346,ROSAS,CAUCA,.49000001,Urbana
19622,2019,227.97675,38.510788,ROSAS,CAUCA,.14,Rural
19622,2019,250.55556,44.555515,ROSAS,CAUCA,.14,Urbana
19622,2020,242.8718,39.020081,ROSAS,CAUCA,.11,Rural
19622,2020,222.26471,41.546177,ROSAS,CAUCA,.11,Urbana
19693,2018,224.55844,36.836624,SAN SEBASTIAN,CAUCA,.34999999,Rural
19693,2018,211.07692,40.170601,SAN SEBASTIAN,CAUCA,.34999999,Urbana
19693,2019,223.06944,36.392315,SAN SEBASTIAN,CAUCA,.14,Rural
19693,2019,247,43.86805,SAN SEBASTIAN,CAUCA,.14,Urbana
19693,2020,218.87013,36.740871,SAN SEBASTIAN,CAUCA,.14,Rural
19693,2020,213.71428,43.237411,SAN SEBASTIAN,CAUCA,.14,Urbana
19698,2018,222.24033,42.735279,SANTANDER DE QUILICHAO,CAUCA,7.2800002,Rural
19698,2018,248.72141,47.138996,SANTANDER DE QUILICHAO,CAUCA,7.2800002,Urbana
19698,2019,217.0708,41.692524,SANTANDER DE QUILICHAO,CAUCA,7.9699998,Rural
19698,2019,238.50801,47.865845,SANTANDER DE QUILICHAO,CAUCA,7.9699998,Urbana
19698,2020,215,43.286419,SANTANDER DE QUILICHAO,CAUCA,8.8699999,Rural
19698,2020,257.38116,50.540386,SANTANDER DE QUILICHAO,CAUCA,8.8699999,Urbana
19701,2018,232.36842,39.606537,SANTA ROSA,CAUCA,.51999998,Rural
19701,2018,230.07408,40.628872,SANTA ROSA,CAUCA,.51999998,Urbana
19701,2019,239.17241,41.062378,SANTA ROSA,CAUCA,.57999998,Rural
19701,2019,235.60715,39.439358,SANTA ROSA,CAUCA,.57999998,Urbana
19701,2020,215.45833,41.235493,SANTA ROSA,CAUCA,.81999999,Rural
19701,2020,226.85715,39.736851,SANTA ROSA,CAUCA,.81999999,Urbana
19743,2018,205.49388,37.546764,SILVIA,CAUCA,.30000001,Rural
19743,2018,238.92546,43.730461,SILVIA,CAUCA,.30000001,Urbana
19743,2019,200.31122,38.034603,SILVIA,CAUCA,.090000004,Rural
19743,2019,231.8868,42.968346,SILVIA,CAUCA,.090000004,Urbana
19743,2020,200.63316,38.731838,SILVIA,CAUCA,.07,Rural
19743,2020,228.7459,44.016468,SILVIA,CAUCA,.07,Urbana
19760,2018,235.43396,40.699303,SOTARA,CAUCA,.14,Rural
19760,2018,237.92857,40.532864,SOTARA,CAUCA,.14,Urbana
19760,2019,226.3372,38.977501,SOTARA,CAUCA,.090000004,Rural
19760,2019,256.46667,41.380608,SOTARA,CAUCA,.090000004,Urbana
19760,2020,226.08,41.250072,SOTARA,CAUCA,.15000001,Rural
19760,2020,253.89999,43.531601,SOTARA,CAUCA,.15000001,Urbana
19780,2018,207.25252,40.310719,SUAREZ,CAUCA,.090000004,Rural
19780,2018,206.60001,43.260456,SUAREZ,CAUCA,.090000004,Urbana
19780,2019,205.76521,43.318008,SUAREZ,CAUCA,.090000004,Rural
19780,2019,208.78947,48.070763,SUAREZ,CAUCA,.090000004,Urbana
19780,2020,206.0204,43.415119,SUAREZ,CAUCA,.14,Rural
19780,2020,216.18182,47.732349,SUAREZ,CAUCA,.14,Urbana
19785,2018,224.14285,35.498791,SUCRE,CAUCA,.19,Rural
19785,2018,250.92857,39.526077,SUCRE,CAUCA,.19,Urbana
19785,2019,214.26315,38.581585,SUCRE,CAUCA,.11,Rural
19785,2019,232.56667,39.464828,SUCRE,CAUCA,.11,Urbana
19785,2020,209.71428,36.564823,SUCRE,CAUCA,.17,Rural
19785,2020,223.04167,39.303505,SUCRE,CAUCA,.17,Urbana
19807,2018,240.17949,40.247906,TIMBIO,CAUCA,3.3499999,Rural
19807,2018,259.19824,45.985786,TIMBIO,CAUCA,3.3499999,Urbana
19807,2019,232.31111,41.145271,TIMBIO,CAUCA,.15000001,Rural
19807,2019,258.90866,45.041733,TIMBIO,CAUCA,.15000001,Urbana
19807,2020,230.44705,42.210957,TIMBIO,CAUCA,.22,Rural
19807,2020,250.45375,47.09922,TIMBIO,CAUCA,.22,Urbana
19809,2018,189.88889,42.200359,TIMBIQUI,CAUCA,.07,Rural
19809,2018,189.18488,39.301796,TIMBIQUI,CAUCA,.07,Urbana
19809,2019,167.96428,38.111698,TIMBIQUI,CAUCA,.1,Rural
19809,2019,177.46153,42.30965,TIMBIQUI,CAUCA,.1,Urbana
19809,2020,187.24445,42.286839,TIMBIQUI,CAUCA,.15000001,Rural
19809,2020,193.18867,43.221432,TIMBIQUI,CAUCA,.15000001,Urbana
19821,2018,204.07895,39.286034,TORIBIO,CAUCA,.07,Rural
19821,2018,208.53999,39.970585,TORIBIO,CAUCA,.07,Urbana
19821,2019,197.35715,38.753326,TORIBIO,CAUCA,.079999998,Rural
19821,2019,206.28703,40.065655,TORIBIO,CAUCA,.079999998,Urbana
19821,2020,205.74767,39.637497,TORIBIO,CAUCA,.19,Rural
19821,2020,221.41429,41.655869,TORIBIO,CAUCA,.19,Urbana
19824,2018,217.2,37.73991,TOTORO,CAUCA,.22,Rural
19824,2018,249.30435,43.883904,TOTORO,CAUCA,.22,Urbana
19824,2019,211.46497,39.182167,TOTORO,CAUCA,.07,Rural
19824,2019,222.12903,41.013226,TOTORO,CAUCA,.07,Urbana
19824,2020,219.79091,40.816315,TOTORO,CAUCA,.07,Rural
19824,2020,224.83076,43.09536,TOTORO,CAUCA,.07,Urbana
19845,2018,205.62962,45.594162,VILLA RICA,CAUCA,1.22,Rural
19845,2018,216.34196,46.819855,VILLA RICA,CAUCA,1.22,Urbana
19845,2019,198.52499,48.303883,VILLA RICA,CAUCA,1.1799999,Rural
19845,2019,210.35715,48.824356,VILLA RICA,CAUCA,1.1799999,Urbana
19845,2020,208.48276,48.132797,VILLA RICA,CAUCA,.75,Rural
19845,2020,210.74171,49.273071,VILLA RICA,CAUCA,.75,Urbana
20001,2018,224.74832,42.321705,VALLEDUPAR,CESAR,13.56,Rural
20001,2018,256.2016,51.51181,VALLEDUPAR,CESAR,13.56,Urbana
20001,2019,222.33875,44.152412,VALLEDUPAR,CESAR,13.83,Rural
